Pallet#,Lab,Lab Srt,Label Name,Cntr,Cntr Srt,Container Desc,Pack,Pack Srt,Pack Desc,Var,Variety Desc,Ran,Ran Srt,Ranch Name,Blk,Pick Date,YTD Pick,Batch,Swampers,Crew,Cld Stg,QUALITY CODE,Var Srt,Crw Srt,REC ADDED,REGION,BATCH SEQ
182700,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47192,87000000,483,0, Z, SB,FG,2024-08-14-13.50.33.035000,R,3
182701,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47192,87000000,483,0, Z, SB,FG,2024-08-14-13.50.33.035000,R,4
182702,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47192,87000000,483,0, Z, SB,FG,2024-08-14-13.50.33.035000,R,5
182703,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47192,87000000,483,0, Z, SB,FG,2024-08-14-13.50.33.035000,R,6
182704,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,47192,87000000,483,0, Z, SB,FG,2024-08-14-13.50.33.035000,R,7
182705,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19362,87000000,483,0, Z, SB,FG,2024-08-14-13.50.33.035000,R,1
182706,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19362,87000000,483,0, Z, SB,FG,2024-08-14-13.50.33.036000,R,2
182707,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19362,87000000,483,0, Z, SB,FG,2024-08-14-13.50.33.036000,R,3
182708,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19362,87000000,483,0, Z, SB,FG,2024-08-14-13.50.33.036000,R,4
182709,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19362,87000000,483,0, Z, SB,FG,2024-08-14-13.50.33.036000,R,5
182710,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19362,87000000,483,0, Z, SB,FG,2024-08-14-13.50.33.036000,R,6
182711,90,NLOG,NL-ORGANIC*,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,.0,19362,87000000,483,0, Z, SB,FG,2024-08-14-13.50.33.036000,R,7
182712,144,SV-S,SV SO2 PAD,97,CBCM,2LYR C/S MAXG,475,WX20,1X20 WW,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,55.0,50622,12000000,440,0,2Z,TMP,HP,2024-08-14-14.00.33.037000,S,1
182713,144,SV-S,SV SO2 PAD,97,CBCM,2LYR C/S MAXG,475,WX20,1X20 WW,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,55.0,50622,12000000,440,0,2Z,TMP,HP,2024-08-14-14.00.33.038000,S,2
182714,38,SVC,SUNVIEW,36,CB24,C/B 16X24,456,TS18,TARGET SLIDER,241,STELLA BELLA/SV,54,,FDIC,9,2024-08-14,90.0,18632,87000000,440,0,2Z, SB,HP,2024-08-14-14.00.33.038000,S,1
182715,38,SVC,SUNVIEW,36,CB24,C/B 16X24,456,TS18,TARGET SLIDER,241,STELLA BELLA/SV,54,,FDIC,9,2024-08-14,90.0,18632,87000000,440,0,2Z, SB,HP,2024-08-14-14.00.33.038000,S,2
182716,38,SVC,SUNVIEW,36,CB24,C/B 16X24,456,TS18,TARGET SLIDER,241,STELLA BELLA/SV,54,,FDIC,9,2024-08-14,90.0,18632,87000000,440,0,2Z, SB,HP,2024-08-14-14.00.33.038000,S,3
182717,10,SV,SUNVIEW,50,BIN,BIN-BULK ONLY,154,B1/2,BULK 1/2,241,STELLA BELLA/SV,54,,FDIC,9,2024-08-14,1.0,18632,87000000,440,0, Y, SB,HP,2024-08-14-14.00.33.038000,S,4
182718,181,WMOC,WM ORG CHEP *,96,CCOR,ORG CLAM RCL,112,8X2,CLAMSHELL-8X2,277,SPARKLE/SV28-10,37,H,LEVERENZ RANC,5,2024-08-14,80.0,38829,12000000,440,0,2Z,SPK,HP,2024-08-14-14.00.33.038000,H,1
182719,38,SVC,SUNVIEW,36,CB24,C/B 16X24,165,PC19,LOBLAWS PCBAG,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27368,245246000,710,9,2Z, SB,AV,2024-08-14-14.00.33.038000,S,1
182720,38,SVC,SUNVIEW,36,CB24,C/B 16X24,165,PC19,LOBLAWS PCBAG,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27368,245246000,710,9,2Z, SB,AV,2024-08-14-14.00.33.038000,S,2
182721,38,SVC,SUNVIEW,36,CB24,C/B 16X24,165,PC19,LOBLAWS PCBAG,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27368,245246000,710,9,2Z, SB,AV,2024-08-14-14.00.33.038000,S,3
182722,38,SVC,SUNVIEW,36,CB24,C/B 16X24,165,PC19,LOBLAWS PCBAG,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27368,245246000,710,9,2Z, SB,AV,2024-08-14-14.00.33.038000,S,4
182723,38,SVC,SUNVIEW,36,CB24,C/B 16X24,165,PC19,LOBLAWS PCBAG,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27368,245246000,710,9,2Z, SB,AV,2024-08-14-14.00.33.038000,S,5
182724,38,SVC,SUNVIEW,36,CB24,C/B 16X24,165,PC19,LOBLAWS PCBAG,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27368,245246000,710,9,2Z, SB,AV,2024-08-14-14.00.33.038000,S,6
182725,38,SVC,SUNVIEW,36,CB24,C/B 16X24,165,PC19,LOBLAWS PCBAG,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27368,245246000,710,9,2Z, SB,AV,2024-08-14-14.00.33.039000,S,7
182726,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27368,245246000,710,9,2X, SB,AV,2024-08-14-14.00.33.039000,S,8
182727,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,3,2024-08-14,.0,24120,74249000,337,8,2Z,TMP,CX,2024-08-14-14.00.33.039000,S,1
182728,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,3,2024-08-14,.0,24120,74249000,337,8,2Z,TMP,CX,2024-08-14-14.00.33.039000,S,2
182729,706,NLMS,NL MEX PK S02,41,ST24,STYRO24,425,LC19,LINER CS BAG,264,TIMPSON (tm),24,,TEJON RANCH,3,2024-08-14,.0,24120,74249000,337,8,2X,TMP,CX,2024-08-14-14.00.33.039000,S,3
182730,97,NLR,NL-RED,92,TOTE,FIELD TOTE,194,D20,DRUM-20,264,TIMPSON (tm),24,,TEJON RANCH,3,2024-08-14,.0,24121,74249000,337,8,2Z,TMP,CX,2024-08-14-14.00.33.039000,S,1
182731,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,277,SPARKLE/SV28-10,23,,ULLO PLACE,9,2024-08-14,.0,41437,174189000,150,7,2Z,SPK,DR,2024-08-14-14.00.33.039000,S,1
182732,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,277,SPARKLE/SV28-10,23,,ULLO PLACE,9,2024-08-14,.0,41437,174189000,150,7,2Z,SPK,DR,2024-08-14-14.00.33.039000,S,2
182733,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,277,SPARKLE/SV28-10,23,,ULLO PLACE,9,2024-08-14,.0,41437,174189000,150,7,2Z,SPK,DR,2024-08-14-14.00.33.039000,S,3
182734,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,277,SPARKLE/SV28-10,23,,ULLO PLACE,9,2024-08-14,.0,41437,174189000,150,7,2Z,SPK,DR,2024-08-14-14.00.33.039000,S,4
182735,187,HEBC,HEB CHEP,36,CB24,C/B 16X24,428,HB19,HEB PREM BAG,277,SPARKLE/SV28-10,23,,ULLO PLACE,9,2024-08-14,.0,41437,174189000,150,7,2Z,SPK,DR,2024-08-14-14.00.33.039000,S,5
182736,99,NL,NO LABEL,92,TOTE,FIELD TOTE,194,D20,DRUM-20,277,SPARKLE/SV28-10,23,,ULLO PLACE,9,2024-08-14,.0,41437,174189000,150,7,2X,SPK,DR,2024-08-14-14.00.33.039000,S,6
182737,13,SVO,SV-ORGANIC*,50,BIN,BIN-BULK ONLY,154,B1/2,BULK 1/2,241,STELLA BELLA/SV,117, RAN,MERCED AVENUE,10,2024-08-14,1.0,44523,12000000,440,0, Y, SB,HP,2024-08-14-14.00.33.039000,R,1
182738,144,SV-S,SV SO2 PAD,97,CBCM,2LYR C/S MAXG,475,WX20,1X20 WW,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,55.0,50454,12000000,440,0,2Z,TMP,HP,2024-08-14-14.00.33.041000,S,1
182739,144,SV-S,SV SO2 PAD,97,CBCM,2LYR C/S MAXG,475,WX20,1X20 WW,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,55.0,50454,12000000,440,0,2Z,TMP,HP,2024-08-14-14.00.33.041000,S,2
182740,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,54,,FDIC,15,2024-08-14,.0,41396,22216000,226,9,2Z,SPK,HX,2024-08-14-14.00.33.041000,S,1
182741,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,54,,FDIC,15,2024-08-14,.0,41396,22216000,226,9,2Z,SPK,HX,2024-08-14-14.00.33.041000,S,2
182742,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,54,,FDIC,15,2024-08-14,.0,41396,22216000,226,9,2Z,SPK,HX,2024-08-14-14.00.33.041000,S,3
182743,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,54,,FDIC,15,2024-08-14,.0,41396,22216000,226,9,2Z,SPK,HX,2024-08-14-14.00.33.041000,S,4
182744,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,277,SPARKLE/SV28-10,54,,FDIC,15,2024-08-14,.0,41396,22216000,226,9,2Z,SPK,HX,2024-08-14-14.00.33.041000,S,5
182745,144,SV-S,SV SO2 PAD,97,CBCM,2LYR C/S MAXG,475,WX20,1X20 WW,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,55.0,50455,12000000,440,0,2Z,TMP,HP,2024-08-14-14.00.33.041000,S,1
182746,144,SV-S,SV SO2 PAD,97,CBCM,2LYR C/S MAXG,475,WX20,1X20 WW,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,55.0,50455,12000000,440,0,2Z,TMP,HP,2024-08-14-14.00.33.041000,S,2
182747,156,NL-S,NL S02 PAD,41,ST24,STYRO24,288,LS19,LINER-SB-19,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27182,56155000,840,9,2Z, SB,FL,2024-08-14-14.00.33.042000,S,1
182748,156,NL-S,NL S02 PAD,41,ST24,STYRO24,288,LS19,LINER-SB-19,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27182,56155000,840,9,2Z, SB,FL,2024-08-14-14.00.33.042000,S,2
182749,156,NL-S,NL S02 PAD,41,ST24,STYRO24,288,LS19,LINER-SB-19,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27182,56155000,840,9,2Z, SB,FL,2024-08-14-14.00.33.042000,S,3
182750,156,NL-S,NL S02 PAD,41,ST24,STYRO24,288,LS19,LINER-SB-19,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27182,56155000,840,9,2Z, SB,FL,2024-08-14-14.00.33.042000,S,4
182751,156,NL-S,NL S02 PAD,41,ST24,STYRO24,288,LS19,LINER-SB-19,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27182,56155000,840,9,2Z, SB,FL,2024-08-14-14.00.33.042000,S,5
182752,156,NL-S,NL S02 PAD,41,ST24,STYRO24,288,LS19,LINER-SB-19,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27182,56155000,840,9,2Z, SB,FL,2024-08-14-14.00.33.042000,S,6
182753,156,NL-S,NL S02 PAD,41,ST24,STYRO24,288,LS19,LINER-SB-19,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,27182,56155000,840,9,2Z, SB,FL,2024-08-14-14.00.33.042000,S,7
182754,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,11313,51240000,910,9,2Z,SCR,TC,2024-08-14-14.10.33.033000,S,1
182755,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,11313,51240000,910,9,2Z,SCR,TC,2024-08-14-14.10.33.033000,S,2
182756,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,11313,51240000,910,9,2Z,SCR,TC,2024-08-14-14.10.33.033000,S,3
182757,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,11313,51240000,910,9,2Z,SCR,TC,2024-08-14-14.10.33.033000,S,4
182758,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,11313,51240000,910,9,2Z,SCR,TC,2024-08-14-14.10.33.033000,S,5
182759,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,11313,51240000,910,9,2Z,SCR,TC,2024-08-14-14.10.33.033000,S,6
182760,238,NLPU,NLPU-INV.PUR.,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,99,CH,NONE SUCH RAN,564,2024-08-14,.0,38744,12000000,440,0,2Z,SCR,HP,2024-08-14-14.10.33.033000,,1
182761,238,NLPU,NLPU-INV.PUR.,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,99,CH,NONE SUCH RAN,564,2024-08-14,.0,38744,12000000,440,0,2Z,SCR,HP,2024-08-14-14.10.33.034000,,2
182762,238,NLPU,NLPU-INV.PUR.,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,99,CH,NONE SUCH RAN,564,2024-08-14,.0,38744,12000000,440,0,2Z,SCR,HP,2024-08-14-14.10.33.034000,,3
182763,238,NLPU,NLPU-INV.PUR.,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,99,CH,NONE SUCH RAN,564,2024-08-14,.0,38744,12000000,440,0,2Z,SCR,HP,2024-08-14-14.10.33.034000,,4
182764,238,NLPU,NLPU-INV.PUR.,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,99,CH,NONE SUCH RAN,564,2024-08-14,.0,38744,12000000,440,0,2Z,SCR,HP,2024-08-14-14.10.33.034000,,5
182765,238,NLPU,NLPU-INV.PUR.,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,99,CH,NONE SUCH RAN,564,2024-08-14,.0,38744,12000000,440,0,2Z,SCR,HP,2024-08-14-14.10.33.034000,,6
182766,238,NLPU,NLPU-INV.PUR.,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,99,CH,NONE SUCH RAN,564,2024-08-14,.0,38744,12000000,440,0,2Z,SCR,HP,2024-08-14-14.10.33.034000,,7
182767,238,NLPU,NLPU-INV.PUR.,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,99,CH,NONE SUCH RAN,564,2024-08-14,.0,38744,12000000,440,0,2Z,SCR,HP,2024-08-14-14.10.33.034000,,8
182768,238,NLPU,NLPU-INV.PUR.,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,99,CH,NONE SUCH RAN,564,2024-08-14,.0,38744,12000000,440,0,2Z,SCR,HP,2024-08-14-14.10.33.034000,,9
182769,238,NLPU,NLPU-INV.PUR.,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,99,CH,NONE SUCH RAN,564,2024-08-14,.0,38744,12000000,440,0,2Z,SCR,HP,2024-08-14-14.10.33.034000,,10
182770,238,NLPU,NLPU-INV.PUR.,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,99,CH,NONE SUCH RAN,564,2024-08-14,.0,38745,12000000,440,0,2Z,SCR,HP,2024-08-14-14.10.33.034000,,1
182771,238,NLPU,NLPU-INV.PUR.,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,99,CH,NONE SUCH RAN,564,2024-08-14,.0,38745,12000000,440,0,2Z,SCR,HP,2024-08-14-14.10.33.034000,,2
182772,238,NLPU,NLPU-INV.PUR.,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,99,CH,NONE SUCH RAN,564,2024-08-14,.0,38745,12000000,440,0,2Z,SCR,HP,2024-08-14-14.10.33.034000,,3
182773,238,NLPU,NLPU-INV.PUR.,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,99,CH,NONE SUCH RAN,564,2024-08-14,.0,38745,12000000,440,0,2Z,SCR,HP,2024-08-14-14.10.33.034000,,4
182774,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,11224,79230000,530,9, Z, SB,RB,2024-08-14-14.10.33.034000,S,1
182775,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,11224,79230000,530,9, Z, SB,RB,2024-08-14-14.10.33.034000,S,2
182776,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,11224,79230000,530,9, Z, SB,RB,2024-08-14-14.10.33.035000,S,3
182777,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,11224,79230000,530,9, Z, SB,RB,2024-08-14-14.10.33.035000,S,4
182778,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,11224,79230000,530,9, Z, SB,RB,2024-08-14-14.10.33.035000,S,5
182779,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,11224,79230000,530,9, Z, SB,RB,2024-08-14-14.10.33.035000,S,6
182780,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23254,235248000,850,9,2Z,SCR,SB,2024-08-14-14.10.33.035000,S,1
182781,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23254,235248000,850,9,2Z,SCR,SB,2024-08-14-14.10.33.035000,S,2
182782,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23254,235248000,850,9,2Z,SCR,SB,2024-08-14-14.10.33.035000,S,3
182783,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23254,235248000,850,9,2Z,SCR,SB,2024-08-14-14.10.33.036000,S,4
182784,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23254,235248000,850,9,2Z,SCR,SB,2024-08-14-14.10.33.036000,S,5
182785,38,SVC,SUNVIEW,36,CB24,C/B 16X24,411,CS19,CL SL GU BG19,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,23254,235248000,850,9,2Z,SCR,SB,2024-08-14-14.10.33.036000,S,6
182786,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,27169,11195000,860,9,2Z,SCR,AK,2024-08-14-14.20.33.031000,S,1
182787,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,27169,11195000,860,9,2Z,SCR,AK,2024-08-14-14.20.33.031000,S,2
182788,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,27169,11195000,860,9,2Z,SCR,AK,2024-08-14-14.20.33.031000,S,3
182789,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,27169,11195000,860,9,2Z,SCR,AK,2024-08-14-14.20.33.032000,S,4
182790,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,27169,11195000,860,9,2Z,SCR,AK,2024-08-14-14.20.33.032000,S,5
182791,153,NLRS,NL RED S02PAD,41,ST24,STYRO24,492,LV19,LINER SV BAG,157,SCARLET ROYAL,54,,FDIC,21,2024-08-14,.0,27169,11195000,860,9,2Z,SCR,AK,2024-08-14-14.20.33.032000,S,6
182792,10,SV,SUNVIEW,15,DRUM,PLASTIC DRUM,69,CULL,CULLS,157,SCARLET ROYAL,54,,FDIC,15,2024-08-14,2.0,50482,12000000,440,0, Y,SCR,HP,2024-08-14-14.20.33.032000,S,1
182793,144,SV-S,SV SO2 PAD,84,WPSO,WPSO SV,307,LF20,LINER FPGB-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,48604,15243000,839,8,2Z,TMP,BM,2024-08-14-14.20.33.032000,S,1
182794,144,SV-S,SV SO2 PAD,84,WPSO,WPSO SV,307,LF20,LINER FPGB-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,48604,15243000,839,8,2Z,TMP,BM,2024-08-14-14.20.33.032000,S,2
182795,144,SV-S,SV SO2 PAD,84,WPSO,WPSO SV,307,LF20,LINER FPGB-20,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,48604,15243000,839,8,2Z,TMP,BM,2024-08-14-14.20.33.032000,S,3
182796,706,NLMS,NL MEX PK S02,41,ST24,STYRO24,425,LC19,LINER CS BAG,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,48604,15243000,839,8,2X,TMP,BM,2024-08-14-14.20.33.032000,S,4
182797,706,NLMS,NL MEX PK S02,41,ST24,STYRO24,425,LC19,LINER CS BAG,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,48604,15243000,839,8,2X,TMP,BM,2024-08-14-14.20.33.032000,S,5
182798,706,NLMS,NL MEX PK S02,41,ST24,STYRO24,425,LC19,LINER CS BAG,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,48604,15243000,839,8,2X,TMP,BM,2024-08-14-14.20.33.032000,S,6
182799,706,NLMS,NL MEX PK S02,41,ST24,STYRO24,425,LC19,LINER CS BAG,264,TIMPSON (tm),24,,TEJON RANCH,4,2024-08-14,.0,48604,15243000,839,8,2X,TMP,BM,2024-08-14-14.20.33.032000,S,7
182800,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38199,28236000,350,9, Z, SB,RX,2024-08-14-14.20.33.032000,S,1
182801,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38199,28236000,350,9, Z, SB,RX,2024-08-14-14.20.33.032000,S,2
182802,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38199,28236000,350,9, Z, SB,RX,2024-08-14-14.20.33.032000,S,3
182803,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38199,28236000,350,9, Z, SB,RX,2024-08-14-14.20.33.033000,S,4
182804,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38199,28236000,350,9, Z, SB,RX,2024-08-14-14.20.33.033000,S,5
182805,99,NL,NO LABEL,92,TOTE,FIELD TOTE,500,D00,NO WEIGHT TOT,241,STELLA BELLA/SV,54,,FDIC,3,2024-08-14,.0,38199,28236000,350,9, Z, SB,RX,2024-08-14-14.20.33.033000,S,6
182806,156,NL-S,NL S02 PAD,41,ST24,STYRO24,288,LS19,LINER-SB-19,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27549,146192000,250,9,2Z, SB,DA,2024-08-14-14.20.33.033000,S,1
182807,156,NL-S,NL S02 PAD,41,ST24,STYRO24,288,LS19,LINER-SB-19,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27549,146192000,250,9,2Z, SB,DA,2024-08-14-14.20.33.033000,S,2
182808,156,NL-S,NL S02 PAD,41,ST24,STYRO24,288,LS19,LINER-SB-19,241,STELLA BELLA/SV,54,,FDIC,11,2024-08-14,.0,27549,146192000,250,9,2Z, SB,DA,2024-08-14-14.20.33.033000,S,3
